Code	Nom
C3309885	naxibacter suwonensis weon et al . 2010
C3309885	massilia suwonensis ( weon et al . 2010 ) kampfer et al . 2011
C0314921	bacteroides vulgatus
C0314921	bacteroides vulgatus eggerth and gagnon 1933 ( approved lists 1980 ) emend . hahnke et al . 2016
C0314921	bacteroides fragilis ss . vulgatus
C1469339	pseudoalteromonas aliena ivanova et al . 2004
C1469339	pseudoalteromonas aliena
C0445790	bibersteinia trehalosi ( sneath and stevens 1990 ) blackall et al . 2007
C0445790	pasteurella trehalosi sneath and stevens 1990
C0445790	pasteurella trehalosi
C0445790	bibersteinia trehalosi
C0445790	pasteurella haemolytica biovar t
C0579612	salmonella 16:z35:1,6
C0579612	salmonella enterica subsp . enterica ser . trier
C0579612	salmonella trier
C1002639	pseudomonas flavescens
C1002639	pseudomonas flavescens hildebrand et al . 1994
C0315163	clostridium welchii , type a
C0315163	clostridium perfringens , type a
C0314977	bifidobacterium suis
C0314977	bifidobacterium longum reuter 1963
C0314977	bifidobacterium longum
C0314977	antidiarrheal bifidobacterium longum
C0314966	bacteroides fragilis group 3452a
C0314966	bacteroides caccae johnson et al . 1986 emend . hahnke et al . 2016
C0314966	bacteroides caccae
C1048114	acetobacter pasteurianus subsp . estunensis
C1048114	acetobacter pasteurianus subsp . estunensis ( carr 1958 ) de ley and frateur 1974
C1048114	acetobacter estunense
C1048114	acetobacter estunensis
C1470384	haemophilus pittmaniae
C1470384	haemophilus pittmaniae norskov - lauritsen et al . 2005
C3266372	escherichia coli serotype o166:h15
C3266372	e. coli serotype o166:h15
C1264905	salmonella 9,12:-:-
C1264905	salmonella enterica serovar gallinarum
C1264905	salmonella enterica subsp . enterica serovar gallinarum
C1264905	salmonella gallinarum
C1264905	salmonella enterica subsp . enterica ser . gallinarum
C1264905	salmonella 1,9,12:-:-
C1080720	rhodospirillum fulvum
C1080720	phaeospirillum fulvum
C1080720	rhodospirillum fulvum van niel 1944
C1080720	phaeospirillum fulvum ( van niel 1944 ) imhoff et al . 1998
C1092128	sterolibacterium denitrificans
C1092128	sterolibacterium denitrificans tarlera and denner 2003
C0315341	salmonella 1,4,[5],12:f , g , s:[1,2 ]
C0315341	salmonella enterica subsp . enterica ser . agona
C0315341	salmonella agona
C1265102	salmonella 53:-:1,6
C1265102	salmonella leda
C1265102	salmonella enterica subsp . enterica ser . leda
C1264899	salmonella ii 1,9,12:m , t:1,5
C1026854	streptomyces rameus shibata 1959
C1026854	streptomyces rameus
C1063420	actinomyces turicensis wust et al . 1995 emend vandamme et al . 1998
C1063420	actinomyces turicensis
C0317528	halomonas halmophila
C0317528	halomonas halmophilum
C0317528	flavobacterium halmophilum corrig . elazari - volcani 1940
C0317528	flavobacterium halmephilium
C0317528	halomonas halmophila ( elazari - volcani 1940 ) franzmann et al . 1989 emend . dobson et al . 1990
C0317528	flavobacterium halmophilum
C0317528	flavobacterium halmephilum
C0316175	salmonella ii 1,13,23:e , n , x:1,[5],7
C0316175	salmonella 1,13,23:e , n , x:1,5,7
C0316175	salmonella ii epping
C0316175	salmonella epping
C0579324	salmonella ii 6,7:k:(z6 )
C0579324	salmonella 6,7:k:[z6 ]
C1264767	renotrophic bacteria
C0317391	salmonella iii arizonae 61:i : z
C0317391	salmonella iiib 61:i : z
C0317391	salmonella eilbek
C0317391	salmonella 61:i : z
C3496317	escherichia coli serotype o157:h45
C3496317	e. coli serotype o157:h45
C0445726	lactobacillus rimae
C0445726	lactobacillus rimae olsen et al . 1991
C0445726	atopobium rimae
C0445726	atopobium rimae ( olsen et al . 1991 ) collins and wallbanks 1993
C1037391	mannheimia glucosida
C1037391	mannheimia glucosida angen et al . 1999
C1080525	caloranaerobacter
C1080525	caloranaerobacter wery et al . 2001
C1080525	genus caloranaerobacter
C3266360	e. coli serotype o175:h16
C3266360	escherichia coli serotype o175:h16
C0316442	salmonella enterica subsp . enterica ser . fluntern
C0316442	salmonella fluntern
C0316442	salmonella 6,14,18:b:1,5
C1054924	amycolatopsis sacchari
C1054924	amycolatopsis sacchari goodfellow et al . 2001
C0316320	salmonella 16:f , g:-
C0316320	salmonella enterica subsp . enterica ser . tees
C0316320	salmonella tees
C0315458	salmonella 6,7,14:e , h : e , n , z15
C0315458	salmonella braenderup
C0315458	salmonella enterica subsp . enterica ser . braenderup
C0315021	brachyspira aalborgi hovind - hougen et al . 1983
C0315021	brachyspira aalborgi
C0995851	anaeroplasma varium robinson and freundt 1987
C0995851	anaeroplasma varium
C1057641	thermithiobacillus
C1057641	genus thermithiobacillus
C1057641	thermithiobacillus kelly and wood 2000
C0315362	salmonella 4,12:l , v:1,6
C0315362	salmonella enterica subsp . enterica ser . clackamas
C0315362	salmonella clackamas
C0445896	arcobacter skirrowii
C0445896	arcobacter skirrowii vandamme et al . 1992
C0315361	salmonella enterica subsp . enterica ser . azteca
C0315361	salmonella 4,[5],12,27:l , v:1,5
C0315361	salmonella azteca
C1008916	sutterella wexler et al . 1996
C1008916	sutterella species
C1008916	genus sutterella
C1008916	sutterella
C1026229	streptomyces griseinus
C1026229	streptomyces griseinus waksman 1959
C0316521	salmonella enterica subsp . enterica ser . eberswalde
C0316521	salmonella 28:c:1,6
C0316521	salmonella eberswalde
C0317478	roseburia rectale
C0317478	eubacterium rectale
C0317478	bacteroides rectalis
C0317478	eubacterium rectale ( hauduroy et al . 1937 ) prevot 1938
C0317478	[ eubacterium ] rectale
C0317478	pseudobacterium rectale
C0317478	agathobacter rectalis
C1205372	mycobacterium visibile
C1205372	mycobacterium visibilis
C1190219	pseudomonas indica
C1190219	pseudomonas indica pandey et al . 2002
C2316264	leptotrichia wadei eribe et al . 2004
C2316264	leptotrichia wadei
C1212201	oleispira antarctica yakimov et al . 2003
C1212201	oleispira antarctica
C2284737	desulfarculus
C2284737	desulfarculus kuever et al . 2006
C2284737	genus desulfarculus
C2315727	macromonas mobilis ( lauterborn 1915 ) utermohl and koppe 1924
C2315727	macromonas mobilis
C3714269	bacillus species not bacillus anthracis or bacillus cereus
C2315644	francisella tularensis subspecies novicida
C2315644	francisella tularensis novicida
C2315644	francisella tularensis ss novicida
C0995434	thiobacillus perometabolis
C0995434	thiomonas perometabolis ( london and rittenberg 1967 ) moreira and amils 1997
C0995434	thiomonas perometabolis
C1005836	erythromicrobium ramosum
C1005836	erythromicrobium ramosum yurkov et al . 1994
C4303888	clostridium botulinum group ii type b and e
C1007432	streptomyces nogalater bhuyan and dietz 1966
C1007432	streptomyces nogalater
C3266438	escherichia coli o115:h25
C3266438	escherichia coli serotype o115:h25
C0579205	pectobacterium wasabiae ( goto and matsumoto 1987 ) gardan et al . 2003
C0579205	pectobacterium carotovorum ss wasabiae
C0579205	pectobacterium wasabiae
C0579205	pectobacterium carotovorum subsp . wasabiae ( goto and matsumoto 1987 ) hauben et al . 1999
C0579205	erwinia carotovora wasabiae
C0579205	erwinia carotovora subsp . wasabiae
C0579205	erwinia carotovora subsp . wasabiae goto and matsumoto 1987
C0579205	pectobacterium carotovorum subsp . wasabiae
C1010038	rubrobacter radiotolerans
C1010038	arthrobacter radiotolerans yoshinaka et al . 1973
C1010038	arthrobacter radiotolerans
C1010038	rubrobacter radiotolerans ( yoshinaka et al . 1973 ) suzuki et al . 1989
C0316717	salmonella ii , group o:38
C0316717	salmonella ii , group p
C1003890	deinococcus radiophilus
C1003890	deinococcus radiophilus ( ex lewis 1973 ) brooks and murray 1981
C1003890	deinococcus radiiphilus
C1003890	micrococcus radiophilus
C1532934	obligate anaerobe
C1532934	strict anaerobic bacteria
C1532934	strict anaerobe
C4303833	yersinia enterocolitica biotype 1a serotype o:7,13
C0445647	lactococcus garvieae
C0445647	streptococcus garvieae collins et al . 1984
C0445647	enterococcus seriolicida
C0445647	enterococcus seriolicida kusuda et al . 1991
C0445647	streptococcus garvieae
C0445647	lactococcus garvieae ( collins et al . 1984 ) schleifer et al . 1986
C0445647	lactococcus garviae
C0445647	streptococcus garviae
C1039792	rubrimonas
C1039792	rubrimonas suzuki et al . 1999
C1039792	genus rubrimonas
C1083591	hyphomicrobium hollandicum hirsch 1989
C1083591	hyphomicrobium hollandicum
C1209822	corynebacterium spheniscorum goyache et al . 2003
C1209822	corynebacterium spheniscorum
C1225739	allisonella histaminiformans garner et al . 2003
C1225739	allisonella histaminiformans
C1467764	chromohalobacter sarecensis quillaguaman et al . 2004
C1467764	chromohalobacter sarecenensis
C1467764	chromohalobacter sarecensis
C1467764	chromohalobacter sarecii
C1690394	sphingomonas oligophenolica ohta et al . 2004
C1690394	sphingomonas oligophenolica
C1085080	azotobacter salinestris
C1085080	azotobacter salinestris page and shivprasad 1991
C0752034	methylobacillus yordy and weaver 1977 ( approved lists 1980 ) emend . urakami and komagata 1986
C0752034	methylobacillus
C0752034	genus methylobacillus
C1494877	family aurantimonadaceae
C1494877	aurantimonadaceae
C4510069	photorhabdus temperata subspecies cinerea
C4510069	photorhabdus temperata subsp . cinerea
C0579820	salmonella enterica subsp . enterica ser . sudan
C0579820	salmonella sudan
C0579820	salmonella 43:l , z13:-
C1001870	sulfobacillus thermosulfidooxidans
C1001870	sulfobacillus thermosulfidooxidans golovacheva and karavaiko 1991
C0318235	treponema socranskii ss . socranskii
C1219182	macrococcus hajekii mannerova et al . 2003
C1219182	macrococcus hajekii
C1474791	geobacillus tepidamans schaffer et al . 2004
C1474791	geobacillus tepidamans
C1474791	anoxybacillus tepidamans
C1474791	anoxybacillus tepidamans ( schaffer et al . 2004 ) coorevits et al . 2012
C1911862	prevotella genomosp . t3
C1911862	prevotella maculosa
C1911862	prevotella maculosa downes et al . 2007
C1264862	salmonella vuadens
C1264862	salmonella enterica subsp . enterica ser . vuadens
C1264951	salmonella iiib 6,14:l , v : z53
C0995748	streptomyces griseolus ( waksman 1923 ) waksman and henrici 1948
C0995748	streptomyces griseolus
C0995748	actinomyces griseolus
C0995796	streptomyces kanamyceticus
C0995796	streptomyces kanamyceticus okami and umezawa 1957
C0995796	streptomyces kanamycinicus
C0995368	acidocella facilis ( wichlacz et al . 1986 ) kishimoto et al . 1996
C0995368	acidocella facilis
C0995368	acidiphilium facilis
C0995368	acidiphilum facilis
C0995368	acidiphilium facile corrig . wichlacz et al . 1986
C0995368	acidiphilium facile
C1482830	cetobacterium somerae finegold et al . 2003
C1482830	cetobacterium somerae
C0579708	salmonella 35:l , z28:-
C0579708	salmonella ii 35:l , z28:-
C1054383	mogibacterium diversum
C1054383	mogibacterium diversum nakazawa et al . 2002
C4038983	anaerobic campylobacter species
C1017391	streptomyces felleus
C1017391	streptomyces felleus lindenbein 1952
C1018821	actinomyces graevenitzii pascual ramos et al . 1997
C1018821	actinomyces graevenitzii
C1039515	weissella thailandensis tanasupawat et al . 2000
C1039515	weissella thailandensis
C0752040	buchnera aphidicola
C0752040	buchnera aphidicola munson et al . 1991
C1295773	desulfobulbus
C1295773	desulfobulbus sp .
C1295773	desulfobulbus species
C1295773	genus desulfobulbus
C1295773	desulfobulbus widdel 1981
C3696867	streptococcus pyogenes type emm102
C0316832	salmonella 41:z4,z23:-
C0316832	salmonella waycross
C0316832	salmonella atherton
C0316832	salmonella 41:z4,z23:[e , n , z15 ]
C0316832	salmonella enterica subsp . enterica ser . waycross
C0995679	cellulosimonas uda
C0995679	cellulomonas uda
C0995679	cellulomonas uda ( kellerman et al . 1913 ) bergey et al . 1923
C0995679	bacterium udum
C1026853	streptomyces purpurogeneiscleroticus
C1026853	streptomyces purpurogeneiscleroticus pridham 1970
C1026853	streptomyces purpureigenoscleroticus
C1026853	chainia purpurogena thirumalachar and sukapure 1964
C1026853	chainia purpurogena
C0445922	borrelia garinii baranton et al . 1992
C0445922	borrelia garinii
C0445922	borrelia genomic group 20047
C0445922	borreliella garinii ( baranton et al . 1992 ) adeolu and gupta 2015
C0445922	borreliella garinii
C0579307	salmonella ii 6,7,14:a:1,5
C0579307	salmonella 6,7,14:a:1,5
C3266396	escherichia coli serotype o146
C3266396	escherichia coli o146
C3266396	e. coli serogroup o146
C3266396	escherichia coli serogroup o146
C3266396	e. coli o146
C1219270	pseudomonas koreensis kwon et al . 2003
C1219270	pseudomonas koreensis
C0995341	methylococcus bovis
C0995341	methylobacter luteus
C0995341	methylococcus luteus romanovskaya et al . 1981
C0995341	methylococcus luteus
C0995341	methylococcus bovis romanovskaya et al . 1981
C0995341	methylobacter luteus ( romanovskaya et al . 1981 ) bowman et al . 1993
C2298127	nocardia blacklockiae
C2298127	nocardia blacklockiae conville et al . 2009
C0315506	salmonella 6,7,14:y : e , n , z15
C0315506	salmonella mikawasima
C0315506	salmonella enterica subsp . enterica ser . mikawasima
C0317229	salmonella iiia , group 51
C0317229	salmonella iiia , group o:51
C0317229	salmonella iii arizonae , group 51
C0445796	vibrio cholerae o139
C0445796	vibrio cholerae o 139
C0445796	vibrio cholerae serogroup o139
C0445796	vibrio cholerae serogroup bengal
C1009739	desulfovibrio acrylicus
C0995979	arhodomonas
C0995979	genus arhodomonas
C0995979	arhodomonas adkins et al . 1993
C1040067	natronincola histidinovorans
C1040067	natronoincola histidinovorans
C1040067	natronincola histidinovorans zhilina et al . 1999
C1031163	actinobispora xinjiangensis
C1031163	actinobispora xinjiangensis xu et al . 1999
C1031163	pseudonocardia xinjiangensis
C1031163	pseudonocardia xinjiangensis ( xu et al . 1999 ) huang et al . 2002
C1629073	aeromonas tecta
C1629073	aeromonas tecta demarta et al . 2010
C0445747	proteus vulgaris biogroup 2
C1025028	marinospirillum megaterium satomi et al . 1998
C1025028	marinospirillum megaterium
C0317494	eubacterium fissicatena taylor 1972
C0317494	eubacterium fissicatena
C0317494	[ eubacterium ] fissicatena
C0445879	legionella moravica wilkinson et al . 1989
C0445879	legionella moravica
C0315277	leminorella hickman - brenner et al . 1985
C0315277	leminorella
C0315277	genus leminorella
C0315277	leminorella species
C1641366	spiroplasma lineolae
C1641366	spiroplasma lineolae french et al . 1997
C0316405	salmonella 17:m , t:-
C0316405	salmonella enterica subsp . enterica ser . bama
C0316405	salmonella ii 17:m , t:--
C0316405	salmonella bama
C1069272	gluconacetobacter azotocaptans fuentes - ramirez et al . 2001
C1069272	acetobacter azotocaptans
C1069272	gluconacetobacter azotocaptans
C0995492	ectothiorhodospira halochloris imhoff and truper 1979
C0995492	ectothiorhodospira halochloris
C0995492	halorhodospira halochloris ( imhoff and truper 1979 ) imhoff and suling 1997
C0995492	halorhodospira halochloris
C1997482	chitinophaga sancti
C1997482	flexibacter santosii
C1997482	flexibacter sancti lewin 1969
C1997482	flexibacter sancti
C1997482	chitinophaga sancti ( lewin 1969 ) kampfer et al . 2006 emend . hahnke et al . 2016
C0315906	salmonella nchanga
C0315906	salmonella venusberg
C0315906	salmonella enterica subsp . enterica ser . nchanga
C0315906	salmonella 3,10:l , v:1,2
C0445829	acidovorax konjaci ( goto 1983 ) willems et al . 1992
C0445829	pseudomonas pseudoalcaligenes subsp . konjaci goto 1983
C0445829	acidovorax konjaci
C0445829	pseudomonas avenae subsp . konjaci
C0445829	pseudomonas pseudoalcaligenes subsp . konjaci
C0445829	pseudomonas avenae subsp . konjaci ( goto 1983 ) hu et al . 1991
C0445829	acidivorax konjaci
C0445829	pseudomonas pseudoalcaligenes subsp konjaci
C0085499	irregular non - sporing gram - positive rod
C0085499	irregular non - sporing gram - positive bacillus
C0085499	gram positive asporogenous rods , irregular
C0085499	gram - positive asporogenous rods , irregular
C0085499	gram pos asporogenous rods irregular
C1033057	bifidobacterium ruminantium biavati and mattarelli 1991
C1033057	bifidobacterium ruminatorum
C1033057	bifidobacterium ruminantium
C1692341	salmonella enterica subsp diarizonae
